Quarter,Campus,Item,Course.ID,Title,CREDIT,TYPE.days,Time,Room,Instructor,Enrolled,divider,classCap,Wait.List,FTES.TOTAL,FTES.STATE,Clustered,Type
Fall 2012,South,5089,NUR 270  01,RN II SENIOR PRACTICUM,3,Arr,AR:R M,OFF,Sitterley ,9,/,10,0,1.8,1.4,,
Fall 2012,South,5102,CSC 100  02,BEGINNING COMPUTERS,5,DAILY,9:00 AM,TEC0122,Herman ,14,/,25,0,4.7,3.7,5102B232,
Fall 2012,South,5105,CTN 101  01,INTRO TO COMPUTING TECH,5,MWF,12:00 PM,TEC0118,Abram ,19,/,25,0,6.3,6.3,,
Fall 2012,South,5110,CTN 131  01,INTO TO COMPUTER PROGRAM,5,TThF,8:00 AM,TEC0118,Joubert ,11,/,25,0,3.7,3.3,5110B232,
Fall 2012,South,5115,CTN 120  01,DATABASES I,5,MWF,10:00 AM,TEC0133C,"Koepke, C. ",18,/,25,0,6,6,5115B232,
Fall 2012,South,5145,CTN 170  01,PC HARDWARE I,5,TThF,12:00 PM,TEC0118,Abram ,14,/,24,0,4.7,4.3,,
Fall 2012,South,5150,CTN 224  01,WEB SERVER CONFIG & MGMT,5,TThF,12:00 PM,TEC0119,Herman ,15,/,25,0,5,5,,
Fall 2012,South,5160,CTN 282  01,CISCO I,5,TThF,10:00 AM,TEC0133C,"Koepke, C. ",22,/,24,0,7.3,7.3,,
Fall 2012,South,5170,CTN 270  01,LOCAL AREA NETWORKS I,5,MWF,10:00 AM,TEC0119,Abram ,17,/,25,0,5.7,5.7,,
Fall 2012,South,5175,CTN 295  01,HELP DESK/RESEARCH/CUSTS,5,TThF,8:00 AM,TEC0133C,"Koepke, C. ",9,/,25,0,3,3,5175B232,
Fall 2012,South,5180,CTN 197  DKP,COMPUTING INTERNSHIP,15,Arr,AR:R M,RSB0079B,"Park, D. ",3,/,20,0,0.7,0.7,,
Fall 2012,South,5185,CTN 278  01,WIRELESS COMMUNICATION I,3,MW,12:00 PM,TEC0119,"Koepke, C. ",20,/,24,0,4,3.8,,
Fall 2012,South,5200,HMG 301  01,INTRO TO HOSPITALITY,3,MW,9:00 AM,OLY0204,Krull ,19,/,30,0,3.8,3.4,,
Fall 2012,South,5205,HMG 310  01,HOSPITALITY COMPUTER APP,3,MW,10:30 AM,TEC0122,Krull ,19,/,30,0,3.8,3.4,,
Fall 2012,South,5210,HMG 311  01,LODGING OPERATIONS,3,MW,12:00 PM,OLY0204,Kabeleova ,19,/,30,0,3.8,3.6,,
Fall 2012,South,5215,HMG 313  01,ENTREPRENEURSHIP,3,TTh,12:00 PM,OLY0204,Crimmins ,19,/,30,0,3.8,3.6,,
Fall 2012,South,5216,HMG 313  02,ENTREPRENEURSHIP,3,TTh,3:00 PM,OLY0204,Crimmins ,13,/,30,0,2.6,2.6,,
Fall 2012,South,5220,HMG 411  01,HUMAN RESOURCE MANAGEMEN,3,TTh,10:30 AM,OLY0204,Krull ,17,/,30,0,3.4,3.4,,
Fall 2012,South,5222,HMG 411  02,HUMAN RESOURCE MANAGEMEN,3,TTh,1:30 PM,OLY0204,Krull ,13,/,30,0,2.6,2.6,,
Fall 2012,South,5225,HMG 412  01,SERVICE OPERATIONS MNGMT,5,HYBRID - TTh,9:00 AM,OLY0204,Kabeleova ,17,/,30,0,5.7,5.7,,
Fall 2012,South,5227,HMG 412  02,SERVICE OPERATIONS MNGMT,5,HYBRID - TTh,12:00 PM,OLY0100,Kabeleova ,14,/,30,0,4.7,4.7,,
Fall 2012,South,5230,HMG 301  02,INTRO TO HOSPITALITY,3,MW,12:00 PM,OLY0100,Krull ,16,/,30,0,3.2,2.8,,
Fall 2012,South,5235,HMG 310  02,HOSPITALITY COMPUTER APP,3,MW,1:30 PM,TEC0122,Krull ,16,/,30,0,3.2,2.8,,
Fall 2012,South,5240,HMG 311  02,LODGING OPERATIONS,3,MW,3:00 PM,OLY0204,Kabeleova ,16,/,30,0,3.2,2.8,,
Fall 2012,South,5702,WFT 100  01,WELDING THEORY,5,DAILY,11:00 AM,WWB0101,Weber ,7,/,20,0,2.3,2.3,,
Fall 2012,South,5742,WFT 120  01,INTRO.WELDING(OXY/SMAW),6,DAILY,7:00 AM,WWB0101,Weber ,4,/,20,0,1.6,1.2,,
Fall 2012,South,5746,WFT 121  01,SMAW Shielded Metal Arc,6,DAILY,7:00 AM,WWB0101,Weber ,3,/,20,0,1.2,1.2,,
Fall 2012,South,5751,WFT 124  01,GMAW Gas Metal Arc Wldg.,6,DAILY,7:00 AM,WWB0101,Weber ,4,/,20,0,1.6,1.6,,
Fall 2012,South,5752,WFT 124  SJI,GMAW Gas Metal Arc Wldg.,6,DAILY,12:00 PM,WWB0101,Darnall M ,4,/,20,0,1.6,1.6,,
Fall 2012,South,5755,WFT 125  01,FCAW Flux Core Metal Arc,6,DAILY,7:00 AM,WWB0101,Weber ,4,/,20,0,1.6,1.6,,
Fall 2012,South,5756,WFT 125  SJI,FCAW Flux Core Metal Arc,6,DAILY,12:00 PM,WWB0101,Darnall M ,4,/,20,0,1.6,1.6,,
Fall 2012,South,5759,WFT 127  01,GTAW Gas Tungsten Arc,6,DAILY,7:00 AM,WWB0101,Weber ,9,/,20,0,3.6,3.2,,
Fall 2012,South,5761,WFT 128  01,FABRICATION/CAC-A/PAC,6,DAILY,7:00 AM,WWB0101,Weber ,5,/,20,0,2,2,,
Fall 2012,South,5785,WFT 220  01,PIPE(SMAW)Shielded Metal,7,DAILY,7:00 AM,WWB0101,Weber ,3,/,20,0,1.4,1.4,,
Fall 2012,South,5786,WFT 197  DKP,INDUSTRY INTERNSHIP,3,Arr,AR:R M,TBA,"Park, D. ",5,/,20,0,1.1,1.1,,
Fall 2012,South,5787,WFT 227  01,ADVANCED FABRICATION 1,8,DAILY,7:00 AM,WWB0101,Weber ,5,/,20,0,2.7,2.7,,
Fall 2012,South,5788,WFT 228  01,PIPE(SMAW)GasTungstenArc,7,DAILY,7:00 AM,WWB0101,Weber ,7,/,20,0,3.3,3.3,,
Fall 2012,South,5789,WFT 238  01,ADVANCED FABRICATION II,8,DAILY,7:00 AM,WWB0101,Weber ,10,/,20,0,5.3,5.3,,
Fall 2012,South,5790,WFT 297  01,SPEC TOPICS WELD FABRICA,12,Arr,AR:R M,WWB0101,Weber ,9,/,20,0,2.8,2.2,,
Fall 2012,South,5800,WFT 297  01,SPEC TOPICS WELD FABRICA,12,Arr,AR:R M,TBAV001,"Gray, R E JR",7,/,20,0,1.5,1.3,,
Fall 2012,South,5831,WFT 120  02,INTRO.WELDING(OXY/SMAW),6,DAILY,6:00 PM,WWB0101,"Gray, R E JR",4,/,20,0,1.6,1.6,,
Fall 2012,South,5832,WFT 121  02,SMAW Shielded Metal Arc,6,DAILY,6:00 PM,WWB0101,"Gray, R E JR",4,/,20,0,1.6,1.6,,
Fall 2012,South,5833,WFT 105  02,PRINT READ/WELD SYMBOLS,5,DAILY,5:00 PM,WWB0101,"Gray, R E JR",14,/,30,0,4.7,4.7,,
Fall 2012,South,5834,WFT 124  02,GMAW Gas Metal Arc Wldg.,6,DAILY,6:00 PM,WWB0101,"Gray, R E JR",6,/,20,0,2.4,2.4,,
Fall 2012,South,5835,WFT 125  02,FCAW Flux Core Metal Arc,6,DAILY,6:00 PM,WWB0101,"Gray, R E JR",6,/,20,0,2.4,2.4,,
Fall 2012,South,5837,WFT 127  02,GTAW Gas Tungsten Arc,6,DAILY,6:00 PM,WWB0101,"Gray, R E JR",6,/,20,0,2.4,2.4,,
Fall 2012,South,5838,WFT 128  02,FABRICATION/CAC-A/PAC,6,DAILY,6:00 PM,WWB0101,"Gray, R E JR",6,/,20,0,2.4,2.4,,
Fall 2012,South,5839,WFT 220  02,PIPE(SMAW)Shielded Metal,7,DAILY,6:00 PM,WWB0101,"Gray, R E JR",1,/,20,0,0.5,0.5,,
Fall 2012,South,5840,WFT 227  02,ADVANCED FABRICATION 1,8,DAILY,6:00 PM,WWB0101,"Gray, R E JR",2,/,20,0,1.1,1.1,,
Fall 2012,South,5841,WFT 228  02,PIPE(SMAW)GasTungstenArc,7,DAILY,6:00 PM,WWB0101,"Gray, R E JR",3,/,20,0,1.4,1.4,,
Fall 2012,South,5842,WFT 238  02,ADVANCED FABRICATION II,8,DAILY,6:00 PM,WWB0101,"Gray, R E JR",3,/,20,0,1.6,1.6,,
Fall 2012,South,5900,TDR 121  01,DRAFTING TECHNOLOGY I,4,MWF,9:00 AM,CAS0300B,Nguyen ,10,/,20,0,2.7,2.4,5900B232,
Fall 2012,South,5901,TDR 123  01,DRAFTING TECHNOLOGY II,4,MWF,9:00 AM,CAS0300B,Nguyen ,1,/,20,0,0.3,0.3,5900B232,
Fall 2012,South,5903,TDR 160  01,SURVEYING/CAD CIVIL,5,Arr,AR:R M,CAS0300A,Nguyen ,4,/,15,0,1.3,1.3,,
Fall 2012,South,5904,TDR 133  02,INTERMEDIATE CAD 2-D,4,TTh,9:00 AM,CAS0300A,Nguyen ,2,/,20,0,0.5,0.5,5930B232,
Fall 2012,South,5905,TDR 179  01,CAD - MECHANICAL,4,MWF,9:00 AM,CAS0300,Nguyen ,2,/,20,0,0.5,0.5,5905B232,
Fall 2012,South,5906,MET 102  01,CREATIVE TECH PRBLM SOLV,4,TTh,1:00 PM,CAS0300B,Nguyen ,5,/,24,0,1.3,1.3,5930B232,
Fall 2012,South,5910,TDR 126  01,SPACE GEOMETRY,4,MW,1:00 PM,CAS0300B,Nguyen ,2,/,20,0,0.5,0.5,,
Fall 2012,South,5911,TDR 169  01,CAD - ELECTRICAL,4,MWF,9:00 AM,CAS0300B,Nguyen ,8,/,20,0,2.1,2.1,5900B232,
Fall 2012,South,5913,TDR 272  01,APPLIED MECHANICS II,2,Arr,AR:R M,CAS0300,Nguyen ,1,/,20,0,0.1,0.1,,
Fall 2012,South,5920,TDR 131  01,INTRODUCTION TO CAD 2-D,4,TTh,9:00 AM,CAS0300A,Nguyen ,10,/,24,0,2.7,2.7,5930B232,
Fall 2012,South,5922,TDR 230  01,BASIC CAD - 3D,4,TTh,9:00 AM,CAS0300A,Nguyen ,3,/,20,0,0.8,0.8,5930B232,
Fall 2012,South,5925,INT 100  01,MANUFACTURING PROCESSES,3,MWF,8:00 AM,CAS0300B,Nguyen ,13,/,25,0,2.6,2.6,,
Fall 2012,South,5929,TDR 131  03,INTRODUCTION TO CAD 2-D,4,MWF,1:00 PM,CAS0300A,Nguyen ,5,/,24,0,1.3,0.8,,
Fall 2012,South,5930,TDR 236  01,DESIGN PROJECT CONSIDERA,1,TTh,1:00 PM,CAS0300B,Nguyen ,2,/,20,0,0.1,0.1,,
Fall 2012,South,5931,TDR 129  01,INDUSTRIAL BLUEPRINT REA,3,MW,2:00 PM,CAS0300B,Nguyen ,6,/,20,0,1.2,1.2,,
Fall 2012,South,5960,TDR 231  01,ADVANCED CAD 3-D,4,TTh,9:00 AM,CAS0300A,Nguyen ,3,/,24,0,0.8,0.8,5930B232,
Fall 2012,South,6100,ENGR 110  01,ENGINEERING ORIENTATION,1,F,12:00 PM,OLY0200,"Thomas, L ",21,/,24,0,1.4,1.3,,
Fall 2012,South,6101,CSC 110  01,INTRO TO CMPTR PROGMING,5,DAILY,12:00 PM,CAS0300A,Duffy ,24,/,25,4,8,7.3,,
Fall 2012,South,6102,ENGR 116  01,ENG DESIGN & CREATIVITY,4,TTh,1:00 PM,CAS0300B,Nguyen Loc H,13,/,24,0,3.5,2.7,5930B232,
Fall 2012,South,6105,ENGR&111  01,ENGINEERING GRAPHICS 1,4,MWF,9:00 AM,CAS0300B,Nguyen Loc H,5,/,24,0,1.3,1.3,5900B232,
Fall 2012,South,6107,CSC 142  01,COMPUTER PROGRAMMING,5,DAILY,11:00 AM,CAS0300A,Eichler West,20,/,25,0,6.7,4.7,,
Fall 2012,South,6108,ENGR&112  01,ENGINEERING GRAPHICS 2,4,MWF,9:00 AM,CAS0300B,Nguyen Loc H,1,/,24,0,0.3,0.3,5900B232,
Fall 2012,South,6305,BUS 104  02,KEYBOARDING,3,DAILY,11:00 AM,OLY0203,Yedlin ,17,/,25,0,3.4,3,6308B232,
Fall 2012,South,6306,BUS 106  02,KEYBOARDING/SKILLBUILD,3,DAILY,11:00 AM,OLY0203,Yedlin ,1,/,6,0,0.2,0,6308B232,
Fall 2012,South,6307,BUS 115  02,COMPUTATIONAL SKILLBUILD,2,DAILY,11:00 AM,OLY0203,Yedlin ,1,/,6,0,0.1,0.1,6308B232,
Fall 2012,South,6308,BUS 170  02,INFORMATION TECH I,4,DAILY,11:00 AM,OLY0203,Yedlin ,7,/,25,0,1.9,1.9,6308B232,
Fall 2012,South,6310,BUS 116  01,BUSINESS MATH/SPREADSHET,5,DAILY,9:00 AM,OLY0104,"Baker, C. ",14,/,24,0,4.7,4,,
Fall 2012,South,6312,BUS 127  01,MS OUTLOOK INTRODUCTION,2,MW,12:00 PM,OLY0203,"Horan, J ",15,/,24,0,2,1.9,,
Fall 2012,South,6313,BUS 131  01,INTERGRATED COMM I,5,DAILY,9:00 AM,OLY0203,Yedlin ,16,/,25,0,5.3,5,,
Fall 2012,South,6316,BUS 140  01,CUSTOMER RELATIONS,5,DAILY,10:00 AM,OLY0104,"Baker, C. ",26,/,25,0,8.7,7.7,,
Fall 2012,South,6320,BUS 169  01,USING COMPUTERS IN BUS I,5,DAILY,11:00 AM,OLY0205,"Haran, S ",10,/,25,0,3.3,2.3,6320B232,
Fall 2012,South,6325,BUS 113  01,DIVERSITY ISSUES IN BUS,3,MWF,8:00 AM,OLY0104,"Horan, J ",16,/,25,0,3.2,2.8,,
Fall 2012,South,6330,BUS 177  01,SPREADSHEETS,5,DAILY,9:00 AM,OLY0205,"Horan, J ",7,/,25,0,2.3,2.3,6330B232,
Fall 2012,South,6334,BUS 179  01,WORD PROCESSING,5,DAILY,8:00 AM,OLY0205,"Peterson, R.",11,/,25,0,3.7,2.7,6334B232,
Fall 2012,South,6340,BUS 182  01,INFO & DATABASE MGMT,5,DAILY,10:00 AM,OLY0205,"Peterson, R.",19,/,25,0,6.3,6.3,,
Fall 2012,South,6345,BUS 197  DKP,WORK EXPER/BUSINESS OCC.,15,Arr,AR:R M,RSB0079B,"Park, D. ",9,/,25,0,2.3,2,,
Fall 2012,South,6370,AHE 168  01,MEDICAL TERMINOLOGY,5,Other,10:00 AM,OLY0203,"Haran, S ",18,/,25,0,6,5.3,,
Fall 2012,South,6500,ACCT 110  01,INTRO TO ACCOUNTING I,5,DAILY,11:00 AM,OLY0104,Wu ,27,/,24,0,9,9,,
Fall 2012,South,6510,ACCT 214  01,Accounting Systems,5,DAILY,12:00 PM,OLY0205,Wu ,11,/,24,0,3.7,3.7,,
Fall 2012,South,6549,ACCT 197  DKP,WRK EXP: ACCOUNTING,5,Arr,AR:R M,RSB0079B,"Park, D. ",3,/,5,0,0.5,0.5,,
Fall 2012,South,7901,ENGL 103  02,TRANSITIONAL ENGLISH,5,HYBRID - DAILY,12:00 PM,OLY0104,Bourret ,2,/,24,0,0.7,0.7,7901B232,
Fall 2012,South,7902,ENGL 103  25,TRANSITIONAL ENGLISH,5,HYBRID - M,6:00 PM,OLY0102,Bourret ,1,/,24,0,0.3,0.3,7902B232,
Fall 2012,South,7903,ENGL 103  04,TRANSITIONAL ENGLISH,5,HYBRID - DAILY,2:00 PM,OLY0104,Bourret ,1,/,24,0,0.3,0,4139B232,
Fall 2012,South,7911,ENGL 105  02,APPLIED COMPOSITION,3,HYBRID - MTTh,12:00 PM,OLY0104,Bourret ,19,/,24,0,3.8,3.4,7901B232,
Fall 2012,South,7912,ENGL 105  25,APPLIED COMPOSITION,3,HYBRID - M,6:00 PM,OLY0102,Bourret ,4,/,24,0,0.8,0.8,7902B232,
Fall 2012,South,7913,ENGL 105  04,APPLIED COMPOSITION,3,HYBRID - MTTh,2:00 PM,OLY0104,Bourret ,1,/,24,0,0.2,0.2,4139B232,
Fall 2012,South,7921,ICT 103  02,COMPUTER APPLICATIONS I,2,HYBRID - WF,12:00 PM,OLY0104,Bourret ,16,/,24,0,2.1,1.7,7901B232,
Fall 2012,South,7930,ENGL 106  01,TECHNICAL WRITING,3,HYBRID - W,12:00 PM,OLY0104,Bourret ,1,/,24,0,0.2,0.2,7901B232,
Fall 2012,South,7931,ICT 103  25,COMPUTER APPLICATIONS I,2,HYBRID - M,6:00 PM,OLY0102,Bourret ,4,/,24,0,0.5,0.5,7902B232,
Fall 2012,South,7932,ENGL 106  25,TECHNICAL WRITING,3,HYBRID - M,6:00 PM,OLY0102,Bourret ,3,/,24,0,0.6,0.4,7902B232,
Fall 2012,South,7933,ICT 103  04,COMPUTER APPLICATIONS I,2,HYBRID - WF,2:00 PM,OLY0104,Bourret ,1,/,24,0,0.1,0.1,4139B232,
Fall 2012,South,7934,ENGL 108  70,TECHNICAL REPORT WRITING,3,Online,-,-,Bourret ,1,/,1,0,0.2,0.2,4139B232,
Fall 2012,South,8100,FAM 047  01,"0-12 MONTHS, INFANTS",3,M,12:00 PM,OFFF001,Hirshbrg ,18,/,18,0,3.6,3.6,,
Fall 2012,South,8101,FAM 053  01,12-24 MONS JUST WALKERS,3,Th,9:30 AM,RAH0201,Giomi ,17,/,21,0,3.4,3.4,,
Fall 2012,South,8102,FAM 053  02,12-24 MONS ONEDAY TODLRS,3,W,12:00 PM,RAH0201,Giomi ,15,/,21,0,3,3,,
Fall 2012,South,8103,FAM 053  03,"12-24 MONS, LINCOLN PARK",3,W,9:00 AM,RAHF001,Ushimaru ,16,/,18,0,3.2,3.2,,
Fall 2012,South,8105,FAM 053  04,12-24 MONS ONEDAY TODDLR,3,F,9:30 AM,RAH0201,Wainswright ,17,/,21,0,3.4,3.4,,
Fall 2012,South,8106,FAM 064  01,"24-36 MONTHS, ALKI 2",3,ThF,9:30 AM,OFFF001,Danford ,15,/,18,0,3,3,,
Fall 2012,South,8109,FAM 063  04,"24-36 MONS, LINCOLN PARK",3,ThF,9:30 AM,OFFF001,Ushimaru ,15,/,18,0,3,3,,
Fall 2012,South,8110,FAM 063  05,24-36 MONS ARBOR HEIGHTS,3,MT,9:15 AM,OFFF001,Ushimaru ,14,/,16,0,2.8,2.8,,
Fall 2012,South,8111,FAM 063  06,"24-36 MONTHS, ADMIRAL 2",3,MT,9:30 AM,OFFF001,Danforth ,18,/,18,0,3.6,3.6,,
Fall 2012,South,8112,FAM 073  01,"36-48 MONTHS, ALKI 3",3,MTW,9:30 AM,OFFF001,Chase ,15,/,18,0,3,3,,
Fall 2012,South,8113,FAM 073  02,36-48 MONS ARBOR HEIGHTS,3,MTW,9:00 AM,OFFF001,Schill ,14,/,18,0,2.8,2.8,,
Fall 2012,South,8114,FAM 073  03,36-48 MONS LINCOLN PARK3,3,MT,9:00 AM,OFFF001,Huntley ,16,/,18,0,3.2,3.2,,
Fall 2012,South,8116,FAM 073  08,"36-48 MONTHS, ADMIRAL 3",3,ThF,9:00 AM,OFFF001,Chase ,15,/,15,0,3,3,,
Fall 2012,South,8117,FAM 073  05,"36-48 MONTHS, ADMIRAL 3",3,WThF,9:00 AM,OFFF001,Huntley ,15,/,18,0,3,3,,
Fall 2012,South,8118,FAM 073  06,36-48 MONS ARBORHEIGHTS3,3,WThF,9:30 AM,OFFF001,Hirshbrg ,15,/,16,0,3,3,,
Fall 2012,South,8119,FAM 083  01,48-60 MONS ARBOR HEIGHTS,3,MTWTh,12:30 PM,OFFF001,Hall ,14,/,18,0,2.8,2.8,,
Fall 2012,South,8121,FAM 083  03,"48-60 MONTHS, ADMIRAL 4",3,MTWTh,12:30 PM,OFFF001,Huntley ,17,/,18,0,3.4,3.4,,
Fall 2012,South,8122,FAM 083  04,"48-60 MONTHS, Akli 4",3,MTWTh,12:30 PM,OFFF001,Chase ,17,/,18,0,3.4,3.4,,
Fall 2012,South,8125,FAM 049  02,PARENT ED: 6-12 MONTHS,3,T,9:30 AM,RAH0201,Hirshbrg ,15,/,18,0,3,3,,
Fall 2012,South,8128,FAM 063  08,"24-36 MONTHS, ADM 2",3,WTh,9:30 AM,OFFF001,Danforth ,17,/,15,0,3.4,3.4,,
Fall 2012,South,8129,FAM 083  02,48-60 MONS LINCOLNPARK 4,3,MTThF,12:00 PM,OFFF001,Jenness ,18,/,15,0,3.6,3.6,,
Fall 2012,South,8131,FAM 063  07,24-36 MONS ARBORHEIGHTS2,3,ThF,9:15 AM,OFFF001,Jenness ,15,/,15,0,3,3,,
Fall 2012,South,8305,SSW 094  STT,EMPOYMENT SEARCH BASICS,6,MTWTh,9:00 AM,LIB0217,"Strongman, E",15,/,30,0,6,5.2,,
Fall 2012,South,8306,SSW 095  STT,TAKING THE FIRST STEP,6,MTWTh,9:00 AM,LIB0217,Nichols ,15,/,30,0,6,5.2,,
Fall 2012,South,8307,SSW 096  STT,YOU AND THE WORKPLACE,6,MTWTh,9:00 AM,LIB0217,Phillips ,15,/,30,0,6,5.2,,
Fall 2012,South,8308,BUS 298  STT,SPECIAL TOPICS: BUSINESS,5,MTWTh,9:00 AM,LIB0217,Phillips ,15,/,30,0,5,4.3,,
Fall 2012,South,8310,ABE 060  STT,WK DISCOVERY/PIVOT POINT,15,MTWTh,9:00 AM,TEC0127,Romaneschi T,26,/,25,0,17.2,17.2,,
Fall 2012,South,8314,AHE 104  STT,MED OFFICE PROC AND DOC,9,DAILY,9:00 AM,TEC0133A,"Evans, J. ",20,/,30,0,12,10.8,,
Fall 2012,South,8315,AHE 105  STT,MED TERM INS BILL CODING,10,DAILY,9:00 AM,TEC0133A,Dodd ,20,/,25,0,13.3,12,,
Fall 2012,South,8316,BUS 298  STT,SPECIAL TOPICS: BUSINESS,2,DAILY,9:00 AM,TEC0133A,Castillo ,20,/,30,0,2.7,2.4,,
Fall 2012,South,8343,INT 101  STT,MANUFACTURING BASICS I,3,Arr,AR:R M,TBA,Randolph ,17,/,25,0,3.4,3.4,,
Fall 2012,South,8344,MATH 110  STT,APPL MATH FOR TECHNICIAN,3,Arr,AR:R M,TBA,Randolph ,17,/,35,0,3.4,3.4,,
Fall 2012,South,8345,IFS 100  STT,INDUSTRIALFIRSTAID&SAFTY,2,Arr,AR:R M,TBA,Rahkonen ,17,/,25,0,2.3,2.3,,
Fall 2012,South,8346,INT 108  STT,INTRO BLUEPRINT READING,3,Arr,AR:R M,TBA,Randolph ,17,/,25,0,3.4,3.4,,
Fall 2012,South,8347,INT 109  STT,FLAGGING AND TRAFFIC,1,Arr,AR:R M,TBA,Pollard ,17,/,25,0,1.1,1.1,,
Fall 2012,South,8348,HDM 171  STT,LIFT TRUCK OPERATOR,2,Arr,AR:R M,TBA,Randolph ,17,/,25,0,2.3,2.3,,
Fall 2012,South,8349,ABE 070  STT,ED INTERVIEW FOR ABE/GED,3,Arr,AR:R M,TBA,Bjelajac ,17,/,25,0,3.4,3.4,,
Fall 2012,South,8352,LST 090  STT,LIFE SKILL WORK KC-JAIL,6,MTWTh,8:30 AM,OFF,"Wong, K. ",59,/,100,0,23.6,23.6,,
Fall 2012,South,8353,LST 090  STT,LIFE SKILL WORK-NEWHOLLY,6,Sa,AR:R M,OFF,"Garcia, J. ",30,/,100,0,12,12,,
Fall 2012,South,8360,GED 064  STT,CMPT-ASSTED GED-NEWHOLLY,6,Sa,8:30 AM,OFF,Gropp ,5,/,35,0,2,2,,
Fall 2012,South,8362,GED 064  STT,CMPT-ASSTED GED-KCTLC,12,Arr,9:00 AM,OFF,Su ,48,/,35,0,38.4,38.4,,
Fall 2012,South,8372,WFT 100  SJI,WELDING THEORY,5,DAILY,12:00 PM,WWB0101,Darnall M ,19,/,20,0,6.3,6.3,,
Fall 2012,South,8373,WFT 120  SJI,INTRO.WELDING(OXY/SMAW),6,DAILY,12:00 PM,WWB0101,Darnall M ,19,/,20,0,7.6,7.6,,
Fall 2012,South,8374,WFT 121  SJI,SMAW Shielded Metal Arc,6,DAILY,12:00 PM,WWB0101,Darnall M ,19,/,20,0,7.6,7.6,,
Fall 2012,South,8375,WFT 298  STT,INDEPENDANT STUDY,2,Arr,AR:R M,TBA,Castillo ,19,/,25,0,2.5,2.5,,
Fall 2012,South,8376,MATH 110  STT,APPL MATH FOR TECHNICIAN,3,Arr,AR:R M,TBA,Randolph ,19,/,35,0,3.8,3.8,,
Fall 2012,South,8395,ACM 120  STT,COMPOSITE FABRICATION,4,DAILY,1:00 PM,TBA,Bjelajac ,12,/,25,0,3.2,3.2,,
Fall 2012,South,8396,ACM 125  STT,COMPOSITE ASSEMBLY,4,Arr,AR:R M,TBA,Bjelajac ,12,/,25,0,3.2,3.2,,
Fall 2012,South,8397,ACM 130  STT,COMPOSITE REPAIR,4,Arr,AR:R M,TBA,Bjelajac ,12,/,25,0,3.2,3.2,,
Fall 2012,South,8398,ACM 145  STT,SPECIAL PROJECTS,3,Arr,AR:R M,TBA,Bjelajac ,12,/,25,0,2.4,2.4,,
Fall 2012,South,9801,MATH&146  70,INTRODUCTION TO STATS,5,Online,-,-,Post F. ,13,/,25,0,4.3,3.7,9824B232,
Fall 2012,South,9808,ICT 103  70,COMPUTER APPLICATIONS I,2,Online,-,-,Bourret ,4,/,24,0,0.5,0.5,7902B232,
Fall 2012,South,9809,ENGL 106  70,TECHNICAL WRITING,3,Online,-,-,Bourret ,7,/,24,0,1.4,1,4139B232,
Fall 2012,South,9810,ART 210  70,COMPUTER ART,5,Online,-,-,Koutsky ,12,/,25,0,4,3.3,0610B232,
Fall 2012,South,9812,ART 215  70,ADV COMPUTER ART II,5,Online,-,-,Koutsky ,1,/,25,0,0.3,0.3,0610B232,
Fall 2012,South,9813,ECON&201  70,MICRO ECONOMICS,5,Online,-,-,Angel ,28,/,30,0,9.3,6.7,,
Fall 2012,South,9814,ASTR 201  70,UNIVERS & ORIGIN OF LIFE,5,Online,-,-,"Coskey, T. ",14,/,25,0,4.7,4,,
Fall 2012,South,9815,BIOL&100  70,SURVEY OF BIOLOGY,5,Online,-,-,Schroyer ,24,/,25,0,8,8,,
Fall 2012,South,9816,ACCT&203  70,PRIN OF ACCOUNTING III,5,Online,-,-,Elliott ,18,/,25,0,6,4,,
Fall 2012,South,9817,CMST 275  70,ONLINE COMMUNICATION,5,Online,-,-,McCarthy ,17,/,25,0,5.7,5.3,,
Fall 2012,South,9818,INFO 102  70,INFO IN ACTION RESEARCH,1,Online,-,-,Nelson ,2,/,25,0,0.1,0.1,,
Fall 2012,South,9820,INFO 103  70,INFO IN ACTION BOOKS MED,1,Online,-,-,Deboo ,1,/,25,0,0.1,0.1,,
Fall 2012,South,9822,INFO 104  70,INFO IN ACTION RESEARCH,1,Online,-,-,Sunde ,1,/,25,0,0.1,0.1,,
Fall 2012,South,9823,ENGL 105  70,APPLIED COMPOSITION,3,Online,-,-,Bourret ,10,/,24,0,2,2,7902B232,
Fall 2012,South,9824,BUS 210  70,BUS & ECONOMIC STATISTIC,5,Online,-,-,Post F. ,12,/,25,0,4,4,9824B232,
Fall 2012,South,9825,BUS& 201  70,BUSINESS LAW,5,Online,-,-,Morphew ,30,/,30,0,10,8,,
Fall 2012,South,9826,BUS 210  70,BUS & ECONOMIC STATISTIC,5,Online,-,-,Post F. ,2,/,25,0,0.7,0.7,9824B232,
Fall 2012,South,9828,MATH&146  70,INTRODUCTION TO STATS,5,Online,-,-,Zou ,25,/,28,0,8.3,7.7,,
Fall 2012,South,9829,ENGL&101  70,ENGLISH COMPOSITION I,5,Online,-,-,Walsh ,24,/,25,0,8,6.3,,
Fall 2012,South,9830,BIOL 150  70,BIO AND EVO INFECTIOUS,5,Online,-,-,Schroyer ,10,/,25,0,3.3,2.7,,
Fall 2012,South,9831,ENGL&102  70,COMPOSITION II,5,Online,-,-,McCarthy ,24,/,25,0,8,6.3,,
